Unnamed: 0,Year,Life_expectancy,Adult_Mortality,Alcohol,Percentage_expenditure,Hepatitis_B,Measles,BMI,Under_five_deaths,Polio,Total_expenditure,Diphtheria,Incidents_HIV,GDP,Population,Thinness_ten_nineteen_years,Thinness_five_nine_years,Income_composition_of_resources,Schooling,Region_Africa,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,Status_Developed
124,2003,83.0,71.0,9.97,0.0531167752395233,95.0,91,6.3,1.0,92.0,0.5906389301634473,93.0,0.1,0.08398797359132985,0.014046630831705022,0.7,0.7,0.905,20.6,0,0,0,0,1,0,1
125,2002,79.9,73.0,9.84,0.03420827707060989,95.0,32,59.6,2.0,92.0,0.5958395245170877,92.0,0.1,0.018908073698969546,0.013874331519271078,0.7,0.7,0.902,20.1,0,0,0,0,1,0,1
126,2001,79.9,75.0,9.53,0.0531167752395233,94.0,141,59.0,2.0,91.0,0.5802377414561664,92.0,0.1,0.08398797359132985,0.0013684378588759887,0.7,0.7,0.899,20.5,0,0,0,0,1,0,1
127,2000,79.5,78.0,10.17,0.25603369120152525,6.0,108,58.2,2.0,93.0,0.6263001485884101,93.0,0.1,0.14634746737990498,0.0013500780960756503,0.7,0.7,0.897,20.4,0,0,0,0,1,0,1
128,2015,81.5,65.0,0.01,0.0,93.0,309,57.6,0.0,93.0,0.0636775631500743,93.0,0.1,0.08398797359132985,0.6096242723973042,1.9,2.1,0.892,15.9,0,0,1,0,0,0,1
129,2014,81.4,66.0,12.32,0.0531167752395233,98.0,117,57.1,0.0,98.0,0.8053491827637445,98.0,0.1,0.08398797359132985,0.6031564104206342,1.8,2.0,0.892,15.9,0,0,1,0,0,0,1
130,2013,81.1,68.0,11.82,0.06680201412991064,95.0,0,56.6,0.0,95.0,0.8001485884101041,95.0,0.1,0.03732757164760563,0.5987641902430147,1.8,2.0,0.887,15.7,0,0,1,0,0,0,1
131,2012,88.0,7.0,12.26,0.0531167752395233,92.0,36,56.1,0.0,92.0,0.8023774145616641,92.0,0.1,0.08398797359132985,0.5952769651425075,1.8,2.0,0.884,15.7,0,0,1,0,0,0,1
132,2011,88.0,73.0,12.04,0.0531167752395233,89.0,68,55.7,0.0,89.0,0.11664190193164932,89.0,0.1,0.08398797359132985,0.5925690413584022,1.7,2.0,0.88,15.7,0,0,1,0,0,0,1
133,2010,84.0,75.0,12.1,0.0531167752395233,86.0,52,55.2,0.0,86.0,0.8023774145616641,86.0,0.1,0.08398797359132985,0.05905558933673451,1.7,1.9,0.872,15.4,0,0,1,0,0,0,1
134,2009,82.0,77.0,11.3,0.0531167752395233,83.0,49,54.7,0.0,83.0,0.8038632986627042,83.0,0.1,0.08398797359132985,0.5891569500564315,1.7,1.9,0.87,15.3,0,0,1,0,0,0,1
135,2008,84.0,76.0,12.0,0.0531167752395233,83.0,448,54.2,0.0,83.0,0.09138187221396732,83.0,0.1,0.08398797359132985,0.5876156479693432,1.7,1.9,0.864,15.1,0,0,1,0,0,0,1
136,2007,81.0,8.0,12.5,0.0531167752395233,85.0,20,53.7,0.0,85.0,0.07652303120356611,85.0,0.1,0.08398797359132985,0.5857790361590586,1.7,1.9,0.86,15.2,0,0,1,0,0,0,1
137,2006,79.8,81.0,12.4,0.05156921135693177,83.0,23,53.2,0.0,83.0,0.07280832095096583,83.0,0.1,0.02985430094965843,0.5838833200354513,1.7,1.9,0.854,15.0,0,0,1,0,0,0,1
138,2005,79.4,85.0,12.4,0.0531167752395233,86.0,9,52.7,0.0,86.0,0.0861812778603269,86.0,0.1,0.08398797359132985,0.5810014021915767,1.7,1.9,0.848,14.9,0,0,1,0,0,0,1
139,2004,79.3,86.0,12.1,0.0531167752395233,83.0,15,52.2,0.0,83.0,0.08841010401188708,83.0,0.1,0.08398797359132985,0.5770566659249794,1.7,1.9,0.841,14.7,0,0,1,0,0,0,1
140,2003,78.8,88.0,12.2,0.3719930889713688,83.0,90,51.7,0.0,84.0,0.0824665676077266,84.0,0.1,0.21674675673683466,0.5734875986510659,1.7,1.9,0.837,14.7,0,0,1,0,0,0,1
141,2002,78.7,9.0,12.5,0.0531167752395233,81.0,0,51.2,0.0,82.0,0.06686478454680535,83.0,0.1,0.08398797359132985,0.062276527262164635,1.7,1.9,0.847,16.1,0,0,1,0,0,0,1
142,2001,78.6,92.0,12.4,0.0531167752395233,44.0,0,5.6,0.0,83.0,0.05572065378900447,84.0,0.1,0.08398797359132985,0.05947567483250071,1.7,1.9,0.837,15.5,0,0,1,0,0,0,1
143,2000,78.1,96.0,13.2,0.0531167752395233,33.0,0,5.1,0.0,71.0,0.09138187221396732,81.0,0.1,0.08398797359132985,0.05730590394186226,1.7,1.9,0.833,15.4,0,0,1,0,0,0,1
144,2015,72.7,118.0,0.01,0.0,96.0,0,52.5,6.0,98.0,0.0636775631500743,96.0,0.1,0.0036199763037396415,0.6813807219524789,2.8,2.9,0.758,12.7,0,1,0,0,0,0,0
145,2014,72.5,119.0,0.01,0.22579456252899419,94.0,0,51.5,6.0,97.0,0.44799405646359586,94.0,0.1,0.5325175541545568,0.06733407699787937,2.8,2.9,0.752,12.2,0,1,0,0,0,0,0
146,2013,72.2,121.0,2.14,0.20327948961164619,93.0,164,5.6,6.0,96.0,0.3841010401188707,93.0,0.1,0.5314684760316731,0.06649390600634697,2.8,2.8,0.745,11.9,0,1,0,0,0,0,0
147,2012,71.9,123.0,0.01,0.21062368948122884,88.0,0,49.7,6.0,92.0,0.37147102526002973,89.0,0.1,0.5058590673351154,0.656414480966328,2.8,2.8,0.742,11.8,0,1,0,0,0,0,0
148,2011,71.6,125.0,1.98,0.19405486575807915,84.0,0,48.8,6.0,91.0,0.3514115898959881,87.0,0.1,0.4851617953270928,0.06477804494371073,2.8,2.9,0.741,11.7,0,1,0,0,0,0,0
149,2010,71.1,13.0,1.98,0.1818322792546922,8.0,0,48.0,6.0,85.0,0.36849925705794945,81.0,0.1,0.3942559512877384,0.06738724969552805,2.8,2.9,0.737,11.7,0,1,0,0,0,0,0
150,2009,78.0,132.0,2.1,0.016582607649767,74.0,0,47.3,6.0,84.0,0.4071322436849925,81.0,0.1,0.03331692460980047,0.6318024421732791,2.8,2.9,0.728,11.6,0,1,0,0,0,0,0
151,2008,73.0,141.0,1.18,0.1521078481428125,68.0,5,46.6,6.0,85.0,0.2971768202080238,81.0,0.1,0.37615220292415236,0.0061858277742678465,2.8,2.9,0.719,11.6,0,1,0,0,0,0,0
152,2007,73.0,14.0,1.02,0.12979928741046742,62.0,0,45.9,7.0,81.0,0.3514115898959881,79.0,0.1,0.2598431020228456,0.006057238820193169,2.8,2.9,0.708,11.6,0,1,0,0,0,0,0
153,2006,69.2,154.0,0.85,0.07789970489007435,52.0,222,45.3,7.0,93.0,0.43090638930163444,78.0,0.1,0.16686197788138668,0.05991080121086873,2.9,2.9,0.682,10.7,0,1,0,0,0,0,0
154,2005,68.4,162.0,0.73,0.05994653554202525,49.0,16,44.7,7.0,79.0,0.5564635958395245,75.0,0.1,0.10642378894908283,0.059256205052564355,2.9,3.0,0.675,11.2,0,1,0,0,0,0,0
155,2004,68.4,154.0,0.62,0.006339723043051972,5.0,827,44.2,8.0,78.0,0.5609212481426449,77.0,0.1,0.009688032599625827,0.0005882891688062264,3.0,3.0,0.668,11.0,0,1,0,0,0,0,0
156,2003,67.8,154.0,0.55,0.03127892224481369,51.0,16,43.6,8.0,79.0,0.45988112927191677,77.0,0.1,0.059528936129801625,0.005812065372336343,3.0,3.0,0.659,10.8,0,1,0,0,0,0,0
157,2002,67.8,146.0,0.55,0.029005821522840536,5.0,16,43.1,9.0,93.0,0.30460624071322434,76.0,0.1,0.05143580213056511,0.05770339280648959,3.1,3.1,0.651,10.6,0,1,0,0,0,0,0
158,2001,67.5,151.0,0.51,0.0030266393765227572,6.0,574,42.6,10.0,77.0,0.30534918276374445,77.0,0.1,0.004859879097833269,0.00572528018586859,3.1,3.1,0.642,10.4,0,1,0,0,0,0,0
159,2000,66.6,16.0,0.65,0.025880569928501553,6.0,210,42.1,11.0,75.0,0.31946508172362553,76.0,0.1,0.04416214783364052,0.0005968335199556145,3.2,3.1,0.636,10.1,0,1,0,0,0,0,0
160,2015,76.1,147.0,0.01,0.0,95.0,0,64.5,0.0,95.0,0.0636775631500743,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.79,12.6,0,0,0,1,0,0,0
161,2014,75.4,16.0,9.45,0.0,96.0,0,63.8,0.0,96.0,0.5475482912332839,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.789,12.6,0,0,0,1,0,0,0
162,2013,74.8,172.0,9.42,0.0,97.0,0,63.2,0.0,97.0,0.5297176820208024,97.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.79,12.6,0,0,0,1,0,0,0
163,2012,74.9,167.0,9.5,0.0,96.0,0,62.6,0.0,99.0,0.5245170876671619,98.0,0.2,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.789,12.6,0,0,0,1,0,0,0
164,2011,75.0,162.0,9.34,0.0,95.0,0,62.0,0.0,97.0,0.5393759286775631,98.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.788,12.6,0,0,0,1,0,0,0
165,2010,75.0,161.0,9.19,0.0,98.0,0,61.3,0.0,97.0,0.525260029717682,99.0,0.2,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.788,12.6,0,0,0,1,0,0,0
166,2009,74.6,168.0,9.29,0.0,95.0,0,6.7,0.0,97.0,0.5245170876671619,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.791,12.6,0,0,0,1,0,0,0
167,2008,74.5,167.0,10.15,0.0,9.0,0,6.1,0.0,93.0,0.5148588410104011,93.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.791,12.6,0,0,0,1,0,0,0
168,2007,74.4,167.0,10.75,0.0,93.0,0,59.4,0.0,95.0,0.5520059435364041,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.79,12.5,0,0,0,1,0,0,0
169,2006,74.2,171.0,11.07,0.0,96.0,0,58.7,0.0,94.0,0.4873699851411589,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.788,12.4,0,0,0,1,0,0,0
170,2005,74.1,172.0,10.49,0.0,93.0,0,58.1,0.0,93.0,0.4145616641901932,93.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.6,2.5,0.786,12.4,0,0,0,1,0,0,0
171,2004,73.8,174.0,10.1,0.0,93.0,0,57.4,0.0,92.0,0.43313521545319467,93.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.6,2.5,0.784,12.3,0,0,0,1,0,0,0
172,2003,73.2,189.0,10.68,0.0,88.0,0,56.7,0.0,93.0,0.3900445765230312,92.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.6,2.5,0.783,12.2,0,0,0,1,0,0,0
173,2002,73.1,19.0,10.85,0.0,89.0,0,56.0,0.0,93.0,0.36329866270430905,94.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.6,2.6,0.781,12.1,0,0,0,1,0,0,0
174,2001,72.9,189.0,11.64,0.0,21.0,0,55.2,0.0,98.0,0.3551263001485884,99.0,0.2,0.0013389353410233177,2.8951933646687405e-05,2.7,2.6,0.779,12.1,0,0,0,1,0,0,0
175,2000,72.6,192.0,12.15,0.0,6.0,0,54.4,0.0,91.0,0.35958395245170877,99.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.7,2.6,0.0,12.0,0,0,0,1,0,0,0
176,2015,76.9,69.0,0.01,0.0,98.0,0,63.6,0.0,98.0,0.0636775631500743,98.0,0.1,0.08398797359132985,2.8951933646687405e-05,6.2,6.1,0.823,14.5,0,1,0,0,0,0,0
177,2014,76.8,7.0,1.57,0.2708330910437833,98.0,46,62.9,0.0,98.0,0.3424962852897474,98.0,0.1,0.08398797359132985,2.8951933646687405e-05,6.1,6.0,0.82,14.5,0,1,0,0,0,0,0
178,2013,76.7,7.0,1.65,0.002926719110765213,99.0,0,62.2,0.0,99.0,0.3209509658246657,99.0,0.1,0.01684037879547725,2.8951933646687405e-05,6.1,6.0,0.815,14.5,0,1,0,0,0,0,0
179,2012,76.5,71.0,1.7,0.0531167752395233,99.0,0,61.5,0.0,99.0,0.2971768202080238,99.0,0.1,0.08398797359132985,2.8951933646687405e-05,6.1,6.0,0.812,14.5,0,1,0,0,0,0,0
180,2011,76.1,76.0,1.66,0.1458482562826311,99.0,0,6.8,0.0,99.0,0.225111441307578,99.0,0.1,0.15385323671888976,2.8951933646687405e-05,6.1,6.0,0.812,14.4,0,1,0,0,0,0,0
181,2010,76.1,73.0,1.93,0.19672953678948862,99.0,0,6.1,0.0,99.0,0.2429420505200594,99.0,0.1,0.18361995758035382,2.8951933646687405e-05,6.0,5.9,0.81,14.4,0,1,0,0,0,0,0
182,2009,76.0,74.0,1.95,0.24552309942922143,98.0,3,59.3,0.0,97.0,0.2540861812778603,98.0,0.1,0.08398797359132985,2.8951933646687405e-05,6.0,5.9,0.814,14.4,0,1,0,0,0,0,0
183,2008,75.8,76.0,2.0,0.1707552408413289,97.0,2,58.5,0.0,97.0,0.20802377414561662,97.0,0.1,0.15968766714262378,2.8951933646687405e-05,6.0,5.9,0.815,14.4,0,1,0,0,0,0,0
184,2007,75.6,77.0,2.0,0.20527708763910735,97.0,7,57.6,0.0,97.0,0.25482912332838037,97.0,0.1,0.20082984043700466,2.8951933646687405e-05,6.1,5.9,0.813,14.4,0,1,0,0,0,0,0
185,2006,75.5,79.0,2.1,0.12591048084078366,98.0,3,56.8,0.0,98.0,0.25482912332838037,98.0,0.1,0.13069342701158462,2.8951933646687405e-05,6.1,5.9,0.81,14.2,0,1,0,0,0,0,0
186,2005,75.3,81.0,2.05,0.0531167752395233,98.0,4,56.1,0.0,98.0,0.20728083209509657,98.0,0.1,0.08398797359132985,2.8951933646687405e-05,6.1,5.9,0.806,14.0,0,1,0,0,0,0,0
187,2004,75.2,83.0,2.16,0.0531167752395233,98.0,11,55.6,0.0,98.0,0.22288261515601782,98.0,0.1,0.08398797359132985,2.8951933646687405e-05,6.1,5.9,0.803,13.9,0,1,0,0,0,0,0
188,2003,75.0,85.0,2.16,0.8956772236062064,98.0,12,55.2,0.0,97.0,0.25037147102526003,97.0,0.1,0.9598138911111584,2.8951933646687405e-05,6.1,5.9,0.798,13.7,0,1,0,0,0,0,0
189,2002,74.9,87.0,1.99,0.07848716372455988,98.0,8,55.0,0.0,98.0,0.26151560178306094,98.0,0.1,0.08846382795385069,2.8951933646687405e-05,6.2,5.9,0.796,13.5,0,1,0,0,0,0,0
190,2001,74.7,9.0,1.95,0.8483770350821493,99.0,5,54.8,0.0,99.0,0.25482912332838037,99.0,0.1,0.8684390714125882,2.8951933646687405e-05,6.2,6.0,0.794,13.3,0,1,0,0,0,0,0
191,2000,74.5,92.0,2.15,0.12369050348354041,97.0,6,54.5,0.0,97.0,0.2332838038632986,97.0,0.1,0.9202851445033287,2.8951933646687405e-05,6.2,6.0,0.786,13.2,0,1,0,0,0,0,0
192,2015,71.8,129.0,0.01,0.0,97.0,240,18.3,3.5,97.0,0.0636775631500743,97.0,0.1,0.008064202082196686,0.11389069289250507,17.9,18.3,0.575,10.2,0,1,0,0,0,0,0
193,2014,71.4,132.0,0.01,0.007703711353201746,97.0,289,17.7,3.5,97.0,0.18202080237741453,97.0,0.1,0.0123439408241169,0.04337550453157784,18.1,3.3,0.57,10.0,0,1,0,0,0,0,0
194,2013,71.0,135.0,0.01,0.038959440393040654,96.0,237,17.0,3.5,96.0,0.18647845468053492,96.0,0.1,0.06413523036122305,0.04337550453157784,3.3,3.3,0.565,10.0,0,1,0,0,0,0,0
195,2012,77.0,137.0,0.01,0.04370055834869083,94.0,16,16.4,3.5,94.0,0.25482912332838037,94.0,0.1,0.057686218871859,0.04337550453157784,3.3,3.3,0.557,9.9,0,1,0,0,0,0,0
196,2011,73.0,14.0,0.01,0.045979989483416736,96.0,16,15.8,3.5,96.0,0.20728083209509657,96.0,0.1,0.05629893909752577,0.04337550453157784,3.3,3.3,0.545,9.4,0,1,0,0,0,0,0
197,2010,69.9,142.0,0.01,0.04620828182864421,94.0,788,15.2,3.5,94.0,0.23997028231797918,94.0,0.1,0.051026315959687894,0.04337550453157784,3.3,3.3,0.535,8.9,0,1,0,0,0,0,0
198,2009,69.5,144.0,0.01,0.0392795967455883,97.0,718,14.6,3.5,97.0,0.1887072808320951,97.0,0.1,0.04585974214645811,0.10913071254310043,3.3,3.3,0.523,8.4,0,1,0,0,0,0,0
199,2008,69.1,147.0,0.01,0.03133330078814257,96.0,16,14.0,3.5,96.0,0.18424962852897475,96.0,0.1,0.041449026308107206,0.04337550453157784,3.3,3.3,0.52,8.6,0,1,0,0,0,0,0
200,2007,68.6,151.0,0.01,0.03419218967131868,95.0,16,13.5,3.5,96.0,0.1805349182763744,94.0,0.1,0.03644581519007271,0.04337550453157784,3.3,2.1,0.513,8.6,0,1,0,0,0,0,0
201,2006,68.2,152.0,0.01,0.031216639391153787,86.0,16,13.0,3.5,95.0,0.1805349182763744,94.0,0.1,0.03326426890079037,0.10264872767196866,3.3,2.3,0.506,8.4,0,1,0,0,0,0,0
202,2005,67.8,155.0,0.01,0.02806342037046527,45.0,16,12.5,3.5,94.0,0.17161961367013373,93.0,0.1,0.03256506525221778,0.04337550453157784,3.3,2.5,0.499,8.2,0,1,0,0,0,0,0
203,2004,67.3,158.0,0.01,0.0030343874748053157,11.0,16,12.0,3.5,88.0,0.1671619613670134,99.0,0.1,0.0030424871968033436,0.9983089246171443,2.1,2.7,0.491,8.1,0,1,0,0,0,0,0
204,2003,66.8,161.0,0.01,0.026168148657192594,5.0,16,11.6,3.5,93.0,0.1589895988112927,87.0,0.1,0.02909465304156478,0.009826498123102633,2.3,2.9,0.484,7.9,0,1,0,0,0,0,0
205,2002,66.3,164.0,0.01,0.000292936778281155,6.0,16,11.2,3.5,83.0,0.16493313521545316,83.0,0.1,0.00019791337611795278,0.09650406813505695,2.5,3.3,0.476,7.7,0,1,0,0,0,0,0
206,2001,65.8,168.0,0.01,0.0025036978532749117,6.0,16,1.8,3.5,85.0,0.15601783060921248,85.0,0.1,0.002761717303895919,0.09474216643647525,2.7,3.3,0.468,7.5,0,1,0,0,0,0,0
207,2000,65.3,173.0,0.01,0.0027258629011612527,6.0,16,1.4,3.5,83.0,0.14561664190193163,82.0,0.1,0.002966607760064641,0.04337550453157784,2.9,3.3,0.459,7.3,0,1,0,0,0,0,0
208,2015,75.5,98.0,0.01,0.0,97.0,0,54.5,0.0,97.0,0.0636775631500743,97.0,0.1,0.08398797359132985,2.8951933646687405e-05,3.8,3.7,0.794,15.3,0,0,0,1,0,0,0
209,2014,75.4,1.0,8.82,0.21747849425269422,94.0,0,53.7,0.0,95.0,0.5274888558692422,94.0,0.1,0.08398797359132985,2.8951933646687405e-05,3.8,3.7,0.793,15.3,0,0,0,1,0,0,0
210,2013,75.2,11.0,8.74,0.19397712720571728,91.0,0,53.0,0.0,91.0,0.5349182763744428,91.0,0.1,0.08398797359132985,2.8951933646687405e-05,3.8,3.8,0.792,15.3,0,0,0,1,0,0,0
211,2012,75.1,12.0,8.61,0.19174051332099024,87.0,0,52.2,0.0,88.0,0.5245170876671619,87.0,0.1,0.08398797359132985,2.8951933646687405e-05,3.8,3.8,0.785,15.3,0,0,0,1,0,0,0
212,2011,74.9,14.0,8.51,0.12830362771268097,91.0,0,51.4,0.0,91.0,0.46805349182763745,91.0,0.1,0.08398797359132985,2.8951933646687405e-05,3.8,3.8,0.78,15.5,0,0,0,1,0,0,0
213,2010,74.7,16.0,8.41,0.1142776942840589,86.0,0,5.7,0.0,93.0,0.43090638930163444,86.0,0.1,0.10760418705474245,2.8951933646687405e-05,3.8,3.8,0.781,15.8,0,0,0,1,0,0,0
214,2009,74.6,19.0,8.46,0.2412658299293108,93.0,0,49.9,0.0,93.0,0.43387815750371467,93.0,0.1,0.08398797359132985,2.8951933646687405e-05,3.8,3.8,0.779,15.5,0,0,0,1,0,0,0
215,2008,74.4,111.0,8.95,0.018821794951133262,85.0,0,49.2,0.0,85.0,0.425705794947994,85.0,0.1,0.1117491477921703,2.8951933646687405e-05,3.9,3.9,0.775,15.3,0,0,0,1,0,0,0
216,2007,74.2,113.0,8.47,0.0531167752395233,93.0,0,48.4,0.0,93.0,0.39153046062407126,93.0,0.1,0.08398797359132985,2.8951933646687405e-05,3.9,3.9,0.771,15.0,0,0,0,1,0,0,0
217,2006,74.1,115.0,8.39,0.13384743289490952,84.0,0,47.7,0.0,85.0,0.36404160475482905,84.0,0.1,0.08398797359132985,2.8951933646687405e-05,4.0,3.9,0.766,14.8,0,0,0,1,0,0,0
218,2005,73.9,117.0,8.01,0.9671231472585281,92.0,0,46.9,0.0,91.0,0.37221396731054973,92.0,0.1,0.9599403225623461,2.8951933646687405e-05,4.0,4.0,0.761,14.6,0,0,0,1,0,0,0
219,2004,73.8,119.0,7.68,0.12242303164891338,93.0,0,46.2,0.0,93.0,0.3967310549777117,93.0,0.2,0.868483139540137,2.8951933646687405e-05,4.1,4.0,0.757,14.4,0,0,0,1,0,0,0
220,2003,73.7,121.0,7.65,0.009965907681137283,91.0,0,45.4,0.0,93.0,0.4049034175334324,89.0,0.4,0.08280834828093193,2.8951933646687405e-05,4.1,4.1,0.753,14.2,0,0,0,1,0,0,0
221,2002,73.5,123.0,7.59,0.0981543624680754,66.0,0,44.6,0.0,86.0,0.400445765230312,87.0,0.8,0.7879287116306013,2.8951933646687405e-05,4.2,4.1,0.749,14.0,0,0,0,1,0,0,0
222,2001,73.4,125.0,7.38,0.10189100618564817,18.0,0,43.8,0.0,93.0,0.3789004457652303,84.0,0.7,0.7770266213533642,2.8951933646687405e-05,4.2,4.2,0.75,14.0,0,0,0,1,0,0,0
223,2000,73.3,127.0,7.43,0.8411483117911632,6.0,0,43.0,0.0,86.0,0.3558692421991085,93.0,0.9,0.7806875501700598,2.8951933646687405e-05,4.3,4.2,0.741,14.0,0,0,0,1,0,0,0
224,2015,72.3,196.0,0.01,0.0,99.0,2,62.3,0.0,99.0,0.0636775631500743,99.0,0.1,0.4014280022609777,0.6701018253629248,1.9,2.0,0.798,15.6,0,0,1,0,0,0,0
225,2014,72.0,199.0,13.94,0.8459385329043928,97.0,64,61.7,0.0,97.0,0.39524517087667166,97.0,0.1,0.5613470810025228,0.6690351937586975,1.9,2.0,0.796,15.7,0,0,1,0,0,0,0
226,2013,71.7,23.0,14.66,0.8184634797753939,98.0,16,61.1,1.0,98.0,0.4702823179791976,98.0,0.1,0.5384251851196981,0.6684339821414588,2.0,2.0,0.796,15.7,0,0,1,0,0,0,0
227,2012,71.9,194.0,16.35,0.06763135854614247,97.0,10,6.5,1.0,98.0,0.3514115898959881,98.0,0.1,0.04674519137673773,0.6683279192040507,2.0,2.1,0.793,15.6,0,0,1,0,0,0,0
228,2011,72.0,232.0,17.31,0.6245556522481738,98.0,50,59.9,1.0,98.0,0.338038632986627,98.0,0.1,0.43994126167446046,0.6689406409802757,2.0,2.1,0.787,15.5,0,0,1,0,0,0,0
229,2010,73.0,222.0,14.44,0.006263979605572288,96.0,1,59.3,1.0,99.0,0.38484398216939075,98.0,0.1,0.004165002994732661,0.06705190156653264,2.0,2.2,0.78,15.5,0,0,1,0,0,0,0
230,2009,70.0,226.0,14.09,0.320642622254366,98.0,0,58.7,1.0,98.0,0.48514115898959886,96.0,0.1,0.3492573787164185,0.06755905470665582,2.1,2.2,0.771,15.4,0,0,1,0,0,0,0
231,2008,70.0,224.0,14.67,0.370057088609652,98.0,0,58.2,1.0,98.0,0.4145616641901932,97.0,0.1,0.4302532677500331,0.6728112320509486,2.1,2.3,0.755,15.1,0,0,1,0,0,0,0
232,2007,69.8,226.0,14.22,0.34223445996713076,91.0,1,57.7,1.0,93.0,0.4509658246656761,95.0,0.1,0.31951272080700965,0.06757233022744992,2.2,2.3,0.739,14.9,0,0,1,0,0,0,0
233,2006,68.9,243.0,12.6,0.26874638311590315,98.0,149,57.2,1.0,97.0,0.44353640416047546,99.0,0.1,0.25962563651150616,0.0681351981862249,2.2,2.4,0.723,14.6,0,0,1,0,0,0,0
234,2005,68.1,252.0,11.01,0.03366469899381379,99.0,1,56.7,1.0,98.0,0.4843982169390787,99.0,0.1,0.21092739951610898,0.6824098572719102,2.3,2.5,0.713,14.4,0,0,1,0,0,0,0
235,2004,68.2,247.0,12.05,0.031219577477348666,99.0,2,56.2,1.0,99.0,0.46210995542347694,99.0,0.1,0.1604148634678795,0.06871579037754945,2.4,2.5,0.703,14.1,0,0,1,0,0,0,0
236,2003,67.7,253.0,11.17,0.01757772591982501,56.0,21,55.8,1.0,53.0,0.46210995542347694,93.0,0.1,0.12269718825495671,0.691789860086603,2.5,2.6,0.695,13.9,0,0,1,0,0,0,0
237,2002,67.2,262.0,12.23,0.10724261502557564,99.0,14,55.3,1.0,99.0,0.4531946508172362,99.0,0.1,0.0997389355931883,0.6966480651669895,2.5,2.7,0.687,13.6,0,0,1,0,0,0,0
238,2001,67.7,254.0,10.74,0.010369607048694227,93.0,45,54.9,1.0,99.0,0.46433878157503716,99.0,0.1,0.08387670744141994,0.7010968475369284,2.6,2.7,0.681,13.3,0,0,1,0,0,0,0
239,2000,68.0,247.0,12.98,0.01788280391263575,7.0,21,54.4,1.0,99.0,0.4279346210995542,99.0,0.1,0.0860308522128649,0.07046808850789713,2.7,2.8,0.675,13.1,0,0,1,0,0,0,0
240,2015,81.1,74.0,0.01,0.0,98.0,47,63.7,1.0,99.0,0.0636775631500743,99.0,0.1,0.29395807821637443,0.7961190003561088,1.0,1.0,0.895,16.6,0,0,1,0,0,0,1
241,2014,89.0,76.0,12.6,0.0531167752395233,98.0,70,63.4,1.0,99.0,0.09063893016344726,99.0,0.1,0.08398797359132985,0.007973998056548493,1.0,1.0,0.89,16.3,0,0,1,0,0,0,1
242,2013,87.0,77.0,11.77,0.5179556615270782,98.0,39,63.0,1.0,99.0,0.08915304606240713,99.0,0.1,0.31383641950066604,0.7896663204909853,1.0,0.9,0.889,16.3,0,0,1,0,0,0,1
243,2012,83.0,78.0,10.08,0.4900169887636144,98.0,109,62.6,1.0,99.0,0.08692421991084695,99.0,0.1,0.3019021327234362,0.7858128181226112,0.9,0.9,0.886,16.2,0,0,1,0,0,0,1
244,2011,83.0,8.0,10.11,0.5261932690651803,97.0,576,62.3,1.0,98.0,0.07800891530460624,98.0,0.1,0.3220296003324631,0.08104493601375513,0.9,0.9,0.884,16.1,0,0,1,0,0,0,1
245,2010,80.0,81.0,10.22,0.4909474411068697,97.0,40,61.9,1.0,98.0,0.05943536404160475,98.0,0.1,0.29944971408947796,0.1338534042142576,0.9,0.9,0.878,15.9,0,0,1,0,0,0,1
246,2009,79.8,85.0,10.05,0.49552114592132873,97.0,33,61.6,1.0,98.0,0.07578008915304606,98.0,0.1,0.3028463880317234,0.12685600430974248,0.9,0.9,0.876,15.8,0,0,1,0,0,0,1
247,2008,79.5,87.0,10.47,0.0531167752395233,98.0,98,61.3,1.0,99.0,0.6857355126300149,99.0,0.1,0.08398797359132985,0.012706297532808013,0.8,0.8,0.874,15.8,0,0,1,0,0,0,1
248,2007,79.5,86.0,10.25,0.47223128706913964,94.0,64,6.9,1.0,99.0,0.6597325408618128,98.0,0.1,0.2998272798709064,0.0011455785842688045,0.8,0.8,0.871,15.8,0,0,1,0,0,0,1
249,2006,79.4,85.0,10.98,0.0531167752395233,94.0,15,6.6,1.0,99.0,0.6537890044576523,98.0,0.1,0.08398797359132985,0.10930583643442673,0.8,0.8,0.865,15.7,0,0,1,0,0,0,1
